DATA,HORA,UFISICA,Tipo,Agent,Price (€/MW),MW_TOTAL,MW_RUNNING
2020-03-10 00:00:00,3,PEGO4,Térmica,EGEN,4,24,205.7
2020-03-10 00:00:00,3,PEGO4,Térmica,EGEN,8.44,24,229.7
2020-03-10 00:00:00,3,LARES2,Térmica,EDPGP,8.87,39,268.7
2020-03-10 00:00:00,3,LARES2,Térmica,EDPGP,8.88,30,298.7
2020-03-10 00:00:00,3,LARES2,Térmica,EDPGP,8.89,30,328.7
2020-03-10 00:00:00,3,RIBATE1,Térmica,EDPGP,8.9,36,364.7
2020-03-10 00:00:00,3,LARES2,Térmica,EDPGP,8.91,16.3,381
2020-03-10 00:00:00,4,PEGO4,Térmica,EGEN,0,48,48
2020-03-10 00:00:00,4,RIBATE1,Térmica,EDPGP,0.8,45,93
2020-03-10 00:00:00,4,LARES2,Térmica,EDPGP,0.81,42.1,135.1
2020-03-10 00:00:00,4,RIBATE1,Térmica,EDPGP,0.82,39,174.1
2020-03-10 00:00:00,4,PEGO4,Térmica,EGEN,4.08,24,198.1
2020-03-10 00:00:00,4,PEGO4,Térmica,EGEN,8.62,24,222.1
2020-03-10 00:00:00,4,LARES2,Térmica,EDPGP,9.06,39,261.1
2020-03-10 00:00:00,4,LARES2,Térmica,EDPGP,9.07,60,321.1
2020-03-10 00:00:00,4,RIBATE1,Térmica,EDPGP,9.08,36,357.1
2020-03-10 00:00:00,4,LARES2,Térmica,EDPGP,9.09,23.9,381
2020-03-10 00:00:00,5,PEGO4,Térmica,EGEN,0,48,48
2020-03-10 00:00:00,5,RIBATE1,Térmica,EDPGP,0.8,45,93
2020-03-10 00:00:00,5,LARES2,Térmica,EDPGP,0.81,37.3,130.3
2020-03-10 00:00:00,5,RIBATE1,Térmica,EDPGP,0.82,39,169.3
2020-03-10 00:00:00,5,PEGO4,Térmica,EGEN,4.1,24,193.3
2020-03-10 00:00:00,5,PEGO4,Térmica,EGEN,8.64,24,217.3
2020-03-10 00:00:00,5,LARES2,Térmica,EDPGP,9.09,39,256.3
2020-03-10 00:00:00,5,LARES2,Térmica,EDPGP,9.1,60,316.3
2020-03-10 00:00:00,5,RIBATE1,Térmica,EDPGP,9.11,36,352.3
2020-03-10 00:00:00,5,LARES2,Térmica,EDPGP,9.12,28.7,381
2020-03-10 00:00:00,6,PEGO4,Térmica,EGEN,0,48,48
2020-03-10 00:00:00,6,RIBATE1,Térmica,EDPGP,0.8,45,93
2020-03-10 00:00:00,6,LARES2,Térmica,EDPGP,0.81,36,129
2020-03-10 00:00:00,6,RIBATE1,Térmica,EDPGP,0.82,39,168
2020-03-10 00:00:00,6,PEGO4,Térmica,EGEN,6.3,24,192
2020-03-10 00:00:00,6,PEGO4,Térmica,EGEN,13.3,24,216
2020-03-10 00:00:00,6,LARES2,Térmica,EDPGP,13.99,39,255
2020-03-10 00:00:00,6,LARES2,Térmica,EDPGP,14,60,315
2020-03-10 00:00:00,6,RIBATE1,Térmica,EDPGP,14.01,36,351
2020-03-10 00:00:00,6,LARES2,Térmica,EDPGP,14.02,30,381
2020-03-10 00:00:00,7,PEGO4,Térmica,EGEN,0,48,48
2020-03-10 00:00:00,7,RIBATE1,Térmica,EDPGP,0.8,45,93
2020-03-10 00:00:00,7,LARES2,Térmica,EDPGP,0.81,40.3,133.3
2020-03-10 00:00:00,7,RIBATE1,Térmica,EDPGP,0.82,39,172.3
2020-03-10 00:00:00,7,PEGO4,Térmica,EGEN,6.75,24,196.3
2020-03-10 00:00:00,7,PEGO4,Térmica,EGEN,14.25,24,220.3
2020-03-10 00:00:00,7,LARES2,Térmica,EDPGP,14.99,39,259.3
2020-03-10 00:00:00,7,LARES2,Térmica,EDPGP,15,60,319.3
2020-03-10 00:00:00,7,RIBATE1,Térmica,EDPGP,15.01,36,355.3
2020-03-10 00:00:00,7,LARES2,Térmica,EDPGP,15.02,25.7,381
2020-03-10 00:00:00,8,PEGO4,Térmica,EGEN,0,48,48
2020-03-10 00:00:00,8,RIBATE1,Térmica,EDPGP,0.8,30,78
2020-03-10 00:00:00,8,LARES2,Térmica,EDPGP,0.81,28.6,106.6
2020-03-10 00:00:00,8,LARES1,Térmica,EDPGP,0.82,30,136.6
2020-03-10 00:00:00,8,RIBATE1,Térmica,EDPGP,0.83,36,172.6
2020-03-10 00:00:00,8,LARES2,Térmica,EDPGP,0.84,36,208.6
2020-03-10 00:00:00,8,PEGO4,Térmica,EGEN,1.54,24,232.6
2020-03-10 00:00:00,8,PEGO4,Térmica,EGEN,3.25,24,256.6
2020-03-10 00:00:00,8,LARES1,Térmica,EDPGP,3.41,36,292.6
2020-03-10 00:00:00,8,RIBATE1,Térmica,EDPGP,3.42,30,322.6
2020-03-10 00:00:00,8,LARES1,Térmica,EDPGP,3.43,30,352.6
2020-03-10 00:00:00,8,LARES2,Térmica,EDPGP,3.44,36,388.6
2020-03-10 00:00:00,8,RIBATE1,Térmica,EDPGP,3.45,24,412.6
2020-03-10 00:00:00,9,PEGO4,Térmica,EGEN,0,48,48
2020-03-10 00:00:00,9,RIBATE1,Térmica,EDPGP,0.8,30,78
2020-03-10 00:00:00,9,LARES2,Térmica,EDPGP,0.81,40.3,118.3
2020-03-10 00:00:00,9,LARES1,Térmica,EDPGP,0.82,45,163.3
2020-03-10 00:00:00,9,RIBATE1,Térmica,EDPGP,0.83,36,199.3
2020-03-10 00:00:00,9,LARES1,Térmica,EDPGP,0.84,36,235.3
2020-03-10 00:00:00,9,PEGO4,Térmica,EGEN,1.44,24,259.3
2020-03-10 00:00:00,9,PEGO4,Térmica,EGEN,3.04,24,283.3
2020-03-10 00:00:00,9,LARES2,Térmica,EDPGP,3.19,36,319.3
2020-03-10 00:00:00,9,LARES1,Térmica,EDPGP,3.2,30,349.3
2020-03-10 00:00:00,9,RIBATE1,Térmica,EDPGP,3.21,30,379.3
2020-03-10 00:00:00,9,LARES2,Térmica,EDPGP,3.22,36,415.3
2020-03-10 00:00:00,9,LARES1,Térmica,EDPGP,3.23,30,445.3
2020-03-10 00:00:00,9,RIBATE1,Térmica,EDPGP,3.24,24,469.3
2020-03-10 00:00:00,10,PEGO4,Térmica,EGEN,0,48,48
2020-03-10 00:00:00,10,RIBATE1,Térmica,EDPGP,0.8,30,78
2020-03-10 00:00:00,10,LARES2,Térmica,EDPGP,0.81,36.2,114.2
2020-03-10 00:00:00,10,LARES1,Térmica,EDPGP,0.82,60,174.2
2020-03-10 00:00:00,10,RIBATE1,Térmica,EDPGP,0.83,36,210.2
2020-03-10 00:00:00,10,LARES2,Térmica,EDPGP,0.84,36,246.2
2020-03-10 00:00:00,10,PEGO4,Térmica,EGEN,0.9,24,270.2
2020-03-10 00:00:00,10,PEGO4,Térmica,EGEN,1.9,24,294.2
2020-03-10 00:00:00,10,LARES1,Térmica,EDPGP,1.99,36,330.2
2020-03-10 00:00:00,10,LARES1,Térmica,EDPGP,2,30,360.2
2020-03-10 00:00:00,10,RIBATE1,Térmica,EDPGP,2.01,30,390.2
2020-03-10 00:00:00,10,LARES2,Térmica,EDPGP,2.02,36,426.2
2020-03-10 00:00:00,10,LARES2,Térmica,EDPGP,2.03,56.8,483
2020-03-10 00:00:00,10,RIBATE1,Térmica,EDPGP,2.04,24,507
2020-03-10 00:00:00,11,PEGO4,Térmica,EGEN,0,48,48
2020-03-10 00:00:00,11,PEGO4,Térmica,EGEN,0.71,24,72
2020-03-10 00:00:00,11,RIBATE1,Térmica,EDPGP,0.8,30,102
2020-03-10 00:00:00,11,LARES2,Térmica,EDPGP,0.81,54,156
2020-03-10 00:00:00,11,LARES1,Térmica,EDPGP,0.82,60,216
2020-03-10 00:00:00,11,RIBATE1,Térmica,EDPGP,0.83,36,252
2020-03-10 00:00:00,11,LARES1,Térmica,EDPGP,0.84,36,288
2020-03-10 00:00:00,11,PEGO4,Térmica,EGEN,1.5,24,312
2020-03-10 00:00:00,11,LARES2,Térmica,EDPGP,1.57,36,348
2020-03-10 00:00:00,11,LARES1,Térmica,EDPGP,1.58,30,378
2020-03-10 00:00:00,11,RIBATE1,Térmica,EDPGP,1.59,30,408
2020-03-10 00:00:00,11,LARES1,Térmica,EDPGP,1.6,36,444
2020-03-10 00:00:00,11,LARES2,Térmica,EDPGP,1.61,48,492
2020-03-10 00:00:00,11,RIBATE1,Térmica,EDPGP,1.62,24,516
2020-03-10 00:00:00,12,PEGO4,Térmica,EGEN,0,48,48
2020-03-10 00:00:00,12,RIBATE1,Térmica,EDPGP,0.8,30,78
2020-03-10 00:00:00,12,PEGO4,Térmica,EGEN,0.81,24,102
2020-03-10 00:00:00,12,LARES2,Térmica,EDPGP,0.81,56.8,158.8
2020-03-10 00:00:00,12,LARES1,Térmica,EDPGP,0.82,60,218.8
2020-03-10 00:00:00,12,RIBATE1,Térmica,EDPGP,0.83,36,254.8
2020-03-10 00:00:00,12,LARES2,Térmica,EDPGP,0.84,36,290.8
2020-03-10 00:00:00,12,PEGO4,Térmica,EGEN,1.71,24,314.8
2020-03-10 00:00:00,12,LARES1,Térmica,EDPGP,1.79,36,350.8
2020-03-10 00:00:00,12,LARES2,Térmica,EDPGP,1.8,30,380.8
2020-03-10 00:00:00,12,RIBATE1,Térmica,EDPGP,1.81,27,407.8
2020-03-10 00:00:00,12,LARES1,Térmica,EDPGP,1.82,39,446.8
2020-03-10 00:00:00,12,LARES1,Térmica,EDPGP,1.83,30,476.8
2020-03-10 00:00:00,12,LARES2,Térmica,EDPGP,1.84,42,518.8
2020-03-10 00:00:00,12,RIBATE1,Térmica,EDPGP,1.85,24,542.8
2020-03-10 00:00:00,13,PEGO4,Térmica,EGEN,0,48,48
2020-03-10 00:00:00,13,RIBATE1,Térmica,EDPGP,0.8,30,78
2020-03-10 00:00:00,13,LARES2,Térmica,EDPGP,0.81,61.3,139.3
2020-03-10 00:00:00,13,LARES1,Térmica,EDPGP,0.82,60,199.3
2020-03-10 00:00:00,13,RIBATE1,Térmica,EDPGP,0.83,36,235.3
2020-03-10 00:00:00,13,LARES2,Térmica,EDPGP,0.84,36,271.3
2020-03-10 00:00:00,13,PEGO4,Térmica,EGEN,0.86,24,295.3
2020-03-10 00:00:00,13,PEGO4,Térmica,EGEN,1.8,24,319.3
2020-03-10 00:00:00,13,LARES1,Térmica,EDPGP,1.89,36,355.3
2020-03-10 00:00:00,13,LARES2,Térmica,EDPGP,1.9,30,385.3
2020-03-10 00:00:00,13,RIBATE1,Térmica,EDPGP,1.91,30,415.3
2020-03-10 00:00:00,13,LARES1,Térmica,EDPGP,1.92,36,451.3
2020-03-10 00:00:00,13,LARES1,Térmica,EDPGP,1.93,30,481.3
2020-03-10 00:00:00,13,LARES2,Térmica,EDPGP,1.94,34.5,515.8
2020-03-10 00:00:00,13,RIBATE1,Térmica,EDPGP,1.95,21,536.8
2020-03-10 00:00:00,14,PEGO4,Térmica,EGEN,0,48,48
2020-03-10 00:00:00,14,RIBATE1,Térmica,EDPGP,0.8,30,78
2020-03-10 00:00:00,14,LARES2,Térmica,EDPGP,0.81,54.2,132.2
2020-03-10 00:00:00,14,LARES1,Térmica,EDPGP,0.82,60,192.2
2020-03-10 00:00:00,14,RIBATE1,Térmica,EDPGP,0.83,36,228.2
2020-03-10 00:00:00,14,LARES2,Térmica,EDPGP,0.84,36,264.2
2020-03-10 00:00:00,14,PEGO4,Térmica,EGEN,1.22,24,288.2
2020-03-10 00:00:00,14,PEGO4,Térmica,EGEN,2.56,24,312.2
2020-03-10 00:00:00,14,LARES1,Térmica,EDPGP,2.69,36,348.2
2020-03-10 00:00:00,14,LARES2,Térmica,EDPGP,2.7,30,378.2
2020-03-10 00:00:00,14,LARES1,Térmica,EDPGP,2.71,33,411.2
2020-03-10 00:00:00,14,RIBATE1,Térmica,EDPGP,2.72,33,444.2
2020-03-10 00:00:00,14,LARES1,Térmica,EDPGP,2.73,36,480.2
2020-03-10 00:00:00,14,LARES2,Térmica,EDPGP,2.74,44.8,525
2020-03-10 00:00:00,14,RIBATE1,Térmica,EDPGP,2.81,21,546
2020-03-10 00:00:00,15,PEGO4,Térmica,EGEN,0,48,48
2020-03-10 00:00:00,15,RIBATE1,Térmica,EDPGP,0.8,30,78
2020-03-10 00:00:00,15,LARES2,Térmica,EDPGP,0.81,52.7,130.7
2020-03-10 00:00:00,15,LARES1,Térmica,EDPGP,0.82,60,190.7
2020-03-10 00:00:00,15,RIBATE1,Térmica,EDPGP,0.83,36,226.7
2020-03-10 00:00:00,15,LARES2,Térmica,EDPGP,0.84,36,262.7
2020-03-10 00:00:00,15,PEGO4,Térmica,EGEN,1.4,24,286.7
2020-03-10 00:00:00,15,PEGO4,Térmica,EGEN,2.95,24,310.7
2020-03-10 00:00:00,15,LARES1,Térmica,EDPGP,3.1,36,346.7
2020-03-10 00:00:00,15,LARES2,Térmica,EDPGP,3.11,30,376.7
2020-03-10 00:00:00,15,RIBATE1,Térmica,EDPGP,3.12,30,406.7
2020-03-10 00:00:00,15,LARES1,Térmica,EDPGP,3.13,36,442.7
2020-03-10 00:00:00,15,LARES1,Térmica,EDPGP,3.14,33,475.7
2020-03-10 00:00:00,15,LARES2,Térmica,EDPGP,3.15,45,520.7
2020-03-10 00:00:00,15,RIBATE1,Térmica,EDPGP,3.16,21,541.7
2020-03-10 00:00:00,16,PEGO4,Térmica,EGEN,0,48,48
2020-03-10 00:00:00,16,RIBATE1,Térmica,EDPGP,0.8,30,78
2020-03-10 00:00:00,16,LARES2,Térmica,EDPGP,0.81,56.8,134.8
2020-03-10 00:00:00,16,LARES1,Térmica,EDPGP,0.82,60,194.8
2020-03-10 00:00:00,16,RIBATE1,Térmica,EDPGP,0.83,36,230.8
2020-03-10 00:00:00,16,LARES2,Térmica,EDPGP,0.84,36,266.8
2020-03-10 00:00:00,16,PEGO4,Térmica,EGEN,1.44,24,290.8
2020-03-10 00:00:00,16,PEGO4,Térmica,EGEN,3.04,24,314.8
2020-03-10 00:00:00,16,LARES1,Térmica,EDPGP,3.19,36,350.8
2020-03-10 00:00:00,16,LARES2,Térmica,EDPGP,3.2,30,380.8
2020-03-10 00:00:00,16,RIBATE1,Térmica,EDPGP,3.21,30,410.8
2020-03-10 00:00:00,16,LARES1,Térmica,EDPGP,3.22,36,446.8
2020-03-10 00:00:00,16,LARES1,Térmica,EDPGP,3.23,30,476.8
2020-03-10 00:00:00,16,LARES2,Térmica,EDPGP,3.24,42,518.8
2020-03-10 00:00:00,16,RIBATE1,Térmica,EDPGP,3.25,21,539.8
2020-03-10 00:00:00,17,PEGO4,Térmica,EGEN,0,48,48
2020-03-10 00:00:00,17,RIBATE1,Térmica,EDPGP,0.8,30,78
2020-03-10 00:00:00,17,LARES2,Térmica,EDPGP,0.81,54,132
2020-03-10 00:00:00,17,LARES1,Térmica,EDPGP,0.82,60,192
2020-03-10 00:00:00,17,RIBATE1,Térmica,EDPGP,0.83,36,228
2020-03-10 00:00:00,17,LARES2,Térmica,EDPGP,0.84,36,264
2020-03-10 00:00:00,17,PEGO4,Térmica,EGEN,1.44,24,288
2020-03-10 00:00:00,17,PEGO4,Térmica,EGEN,3.05,24,312
2020-03-10 00:00:00,17,LARES1,Térmica,EDPGP,3.2,36,348
2020-03-10 00:00:00,17,LARES2,Térmica,EDPGP,3.21,27,375
2020-03-10 00:00:00,17,RIBATE1,Térmica,EDPGP,3.22,30,405
2020-03-10 00:00:00,17,LARES1,Térmica,EDPGP,3.23,39,444
2020-03-10 00:00:00,17,LARES1,Térmica,EDPGP,3.24,30,474
2020-03-10 00:00:00,17,LARES2,Térmica,EDPGP,3.25,30,504
2020-03-10 00:00:00,17,RIBATE1,Térmica,EDPGP,3.26,21,525
2020-03-10 00:00:00,18,PEGO4,Térmica,EGEN,0,48,48
2020-03-10 00:00:00,18,RIBATE1,Térmica,EDPGP,0.8,30,78
2020-03-10 00:00:00,18,LARES2,Térmica,EDPGP,0.81,49.4,127.4
2020-03-10 00:00:00,18,LARES1,Térmica,EDPGP,0.82,60,187.4
2020-03-10 00:00:00,18,RIBATE1,Térmica,EDPGP,0.83,36,223.4
2020-03-10 00:00:00,18,LARES2,Térmica,EDPGP,0.84,36,259.4
2020-03-10 00:00:00,18,PEGO4,Térmica,EGEN,0.94,24,283.4
2020-03-10 00:00:00,18,PEGO4,Térmica,EGEN,2,24,307.4
2020-03-10 00:00:00,18,LARES1,Térmica,EDPGP,2.09,36,343.4
2020-03-10 00:00:00,18,LARES2,Térmica,EDPGP,2.1,30,373.4
2020-03-10 00:00:00,18,LARES1,Térmica,EDPGP,2.11,33,406.4
2020-03-10 00:00:00,18,RIBATE1,Térmica,EDPGP,2.12,33,439.4
2020-03-10 00:00:00,18,LARES1,Térmica,EDPGP,2.13,36,475.4
2020-03-10 00:00:00,18,LARES2,Térmica,EDPGP,2.14,49.5,524.9
2020-03-10 00:00:00,18,RIBATE1,Térmica,EDPGP,2.15,21,545.9
2020-03-10 00:00:00,19,PEGO4,Térmica,EGEN,0,48,48
2020-03-10 00:00:00,19,RIBATE1,Térmica,EDPGP,0.8,30,78
2020-03-10 00:00:00,19,LARES2,Térmica,EDPGP,0.81,25.3,103.3
2020-03-10 00:00:00,19,LARES1,Térmica,EDPGP,0.82,30,133.3
2020-03-10 00:00:00,19,RIBATE1,Térmica,EDPGP,0.83,36,169.3
2020-03-10 00:00:00,19,LARES2,Térmica,EDPGP,0.84,36,205.3
2020-03-10 00:00:00,19,PEGO4,Térmica,EGEN,0.9,24,229.3
2020-03-10 00:00:00,19,PEGO4,Térmica,EGEN,1.9,24,253.3
2020-03-10 00:00:00,19,LARES1,Térmica,EDPGP,1.99,36,289.3
2020-03-10 00:00:00,19,RIBATE1,Térmica,EDPGP,2,30,319.3
2020-03-10 00:00:00,19,LARES1,Térmica,EDPGP,2.01,33,352.3
2020-03-10 00:00:00,19,LARES2,Térmica,EDPGP,2.02,33,385.3
2020-03-10 00:00:00,19,RIBATE1,Térmica,EDPGP,2.03,24,409.3
2020-03-10 00:00:00,20,PEGO4,Térmica,EGEN,0,48,48
2020-03-10 00:00:00,20,RIBATE1,Térmica,EDPGP,0.8,30,78
2020-03-10 00:00:00,20,LARES2,Térmica,EDPGP,0.81,31.4,109.4
2020-03-10 00:00:00,20,LARES1,Térmica,EDPGP,0.82,30,139.4
2020-03-10 00:00:00,20,RIBATE1,Térmica,EDPGP,0.83,36,175.4
2020-03-10 00:00:00,20,LARES2,Térmica,EDPGP,0.84,36,211.4
2020-03-10 00:00:00,20,PEGO4,Térmica,EGEN,1.35,24,235.4
2020-03-10 00:00:00,20,PEGO4,Térmica,EGEN,2.85,24,259.4
2020-03-10 00:00:00,20,LARES1,Térmica,EDPGP,2.99,36,295.4
2020-03-10 00:00:00,20,RIBATE1,Térmica,EDPGP,3,30,325.4
2020-03-10 00:00:00,20,LARES1,Térmica,EDPGP,3.01,30,355.4
2020-03-10 00:00:00,20,LARES2,Térmica,EDPGP,3.02,36,391.4
2020-03-10 00:00:00,20,RIBATE1,Térmica,EDPGP,3.03,24,415.4
2020-03-10 00:00:00,21,PEGO4,Térmica,EGEN,0,48,48
2020-03-10 00:00:00,21,RIBATE1,Térmica,EDPGP,0.8,30,78
2020-03-10 00:00:00,21,LARES2,Térmica,EDPGP,0.81,49.4,127.4
2020-03-10 00:00:00,21,LARES1,Térmica,EDPGP,0.82,30,157.4
2020-03-10 00:00:00,21,RIBATE1,Térmica,EDPGP,0.83,36,193.4
2020-03-10 00:00:00,21,LARES2,Térmica,EDPGP,0.84,36,229.4
2020-03-10 00:00:00,21,PEGO4,Térmica,EGEN,2.62,24,253.4
2020-03-10 00:00:00,21,PEGO4,Térmica,EGEN,5.53,24,277.4
2020-03-10 00:00:00,21,LARES2,Térmica,EDPGP,5.81,36,313.4
2020-03-10 00:00:00,21,LARES1,Térmica,EDPGP,5.82,30,343.4
2020-03-10 00:00:00,21,RIBATE1,Térmica,EDPGP,5.83,30,373.4
2020-03-10 00:00:00,21,LARES1,Térmica,EDPGP,5.84,36,409.4
2020-03-10 00:00:00,21,LARES2,Térmica,EDPGP,5.85,30,439.4
2020-03-10 00:00:00,21,RIBATE1,Térmica,EDPGP,5.86,21,460.4
2020-03-10 00:00:00,22,PEGO4,Térmica,EGEN,0,48,48
2020-03-10 00:00:00,22,RIBATE1,Térmica,EDPGP,0.8,30,78
2020-03-10 00:00:00,22,LARES2,Térmica,EDPGP,0.81,47.9,125.9
2020-03-10 00:00:00,22,LARES1,Térmica,EDPGP,0.82,30,155.9
2020-03-10 00:00:00,22,RIBATE1,Térmica,EDPGP,0.83,36,191.9
2020-03-10 00:00:00,22,LARES2,Térmica,EDPGP,0.84,36,227.9
2020-03-10 00:00:00,22,PEGO4,Térmica,EGEN,1.03,24,251.9
2020-03-10 00:00:00,22,PEGO4,Térmica,EGEN,2.18,24,275.9
2020-03-10 00:00:00,22,LARES2,Térmica,EDPGP,2.29,36,311.9
2020-03-10 00:00:00,22,LARES1,Térmica,EDPGP,2.3,30,341.9
2020-03-10 00:00:00,22,RIBATE1,Térmica,EDPGP,2.31,30,371.9
2020-03-10 00:00:00,22,LARES1,Térmica,EDPGP,2.32,36,407.9
2020-03-10 00:00:00,22,LARES2,Térmica,EDPGP,2.33,30,437.9
2020-03-10 00:00:00,22,RIBATE1,Térmica,EDPGP,2.34,21,458.9
2020-03-10 00:00:00,23,PEGO4,Térmica,EGEN,0,48,48
2020-03-10 00:00:00,23,RIBATE1,Térmica,EDPGP,0.8,30,78
2020-03-10 00:00:00,23,LARES2,Térmica,EDPGP,0.81,55.5,133.5
2020-03-10 00:00:00,23,LARES1,Térmica,EDPGP,0.82,60,193.5
2020-03-10 00:00:00,23,RIBATE1,Térmica,EDPGP,0.83,36,229.5
2020-03-10 00:00:00,23,LARES2,Térmica,EDPGP,0.84,36,265.5
2020-03-10 00:00:00,23,PEGO4,Térmica,EGEN,1.26,24,289.5
2020-03-10 00:00:00,23,PEGO4,Térmica,EGEN,2.66,24,313.5
2020-03-10 00:00:00,23,LARES1,Térmica,EDPGP,2.79,36,349.5
2020-03-10 00:00:00,23,LARES2,Térmica,EDPGP,2.8,27,376.5
2020-03-10 00:00:00,23,RIBATE1,Térmica,EDPGP,2.81,30,406.5
2020-03-10 00:00:00,23,LARES1,Térmica,EDPGP,2.82,39,445.5
2020-03-10 00:00:00,23,LARES1,Térmica,EDPGP,2.83,30,475.5
2020-03-10 00:00:00,23,LARES2,Térmica,EDPGP,2.84,30,505.5
2020-03-10 00:00:00,23,RIBATE1,Térmica,EDPGP,2.85,18,523.5
2020-03-10 00:00:00,24,PEGO4,Térmica,EGEN,0,48,48
2020-03-10 00:00:00,24,RIBATE1,Térmica,EDPGP,0.8,30,78
2020-03-10 00:00:00,24,LARES2,Térmica,EDPGP,0.81,91.3,169.3
2020-03-10 00:00:00,24,LARES1,Térmica,EDPGP,0.82,30,199.3
2020-03-10 00:00:00,24,RIBATE1,Térmica,EDPGP,0.83,36,235.3
2020-03-10 00:00:00,24,LARES2,Térmica,EDPGP,0.84,36,271.3
2020-03-10 00:00:00,24,PEGO4,Térmica,EGEN,1.48,24,295.3
2020-03-10 00:00:00,24,PEGO4,Térmica,EGEN,3.14,24,319.3
2020-03-10 00:00:00,24,LARES1,Térmica,EDPGP,3.29,36,355.3
2020-03-10 00:00:00,24,LARES2,Térmica,EDPGP,3.3,24,379.3
2020-03-10 00:00:00,24,LARES1,Térmica,EDPGP,3.31,36,415.3
2020-03-10 00:00:00,24,RIBATE1,Térmica,EDPGP,3.32,36,451.3
2020-03-10 00:00:00,24,LARES1,Térmica,EDPGP,3.33,24,475.3
2020-03-10 00:00:00,24,RIBATE1,Térmica,EDPGP,3.35,18,493.3
2020-03-11 00:00:00,1,PEGO4,Térmica,EGEN,0,48,48
2020-03-11 00:00:00,1,RIBATE1,Térmica,EDPGP,0.8,30,78
2020-03-11 00:00:00,1,LARES2,Térmica,EDPGP,0.81,45,123
2020-03-11 00:00:00,1,LARES1,Térmica,EDPGP,0.82,60,183
2020-03-11 00:00:00,1,LARES2,Térmica,EDPGP,0.83,47.8,230.8
2020-03-11 00:00:00,1,PEGO4,Térmica,EGEN,2.69,24,254.8
2020-03-11 00:00:00,1,PEGO4,Térmica,EGEN,5.67,24,278.8
2020-03-11 00:00:00,1,LARES1,Térmica,EDPGP,5.96,45,323.8
2020-03-11 00:00:00,1,LARES2,Térmica,EDPGP,5.97,48,371.8
2020-03-11 00:00:00,1,LARES1,Térmica,EDPGP,5.98,48,419.8
2020-03-11 00:00:00,1,RIBATE1,Térmica,EDPGP,5.99,30,449.8
2020-03-11 00:00:00,2,PEGO4,Térmica,EGEN,0,48,48
2020-03-11 00:00:00,2,RIBATE1,Térmica,EDPGP,0.8,30,78
2020-03-11 00:00:00,2,LARES2,Térmica,EDPGP,0.81,60,138
2020-03-11 00:00:00,2,LARES1,Térmica,EDPGP,0.82,64.7,202.7
2020-03-11 00:00:00,2,PEGO4,Térmica,EGEN,1.71,24,226.7
2020-03-11 00:00:00,2,PEGO4,Térmica,EGEN,3.62,24,250.7
2020-03-11 00:00:00,2,LARES2,Térmica,EDPGP,3.8,45,295.7
2020-03-11 00:00:00,2,LARES2,Térmica,EDPGP,3.81,48,343.7
2020-03-11 00:00:00,2,LARES1,Térmica,EDPGP,3.82,48,391.7
2020-03-11 00:00:00,2,RIBATE1,Térmica,EDPGP,3.83,30,421.7
2020-03-11 00:00:00,3,PEGO4,Térmica,EGEN,0,48,48
2020-03-11 00:00:00,3,RIBATE1,Térmica,EDPGP,0.8,30,78
2020-03-11 00:00:00,3,LARES2,Térmica,EDPGP,0.81,45,123
2020-03-11 00:00:00,3,LARES1,Térmica,EDPGP,0.82,50.9,173.9
2020-03-11 00:00:00,3,PEGO4,Térmica,EGEN,1.82,24,197.9
2020-03-11 00:00:00,3,PEGO4,Térmica,EGEN,3.85,24,221.9
2020-03-11 00:00:00,3,LARES2,Térmica,EDPGP,4.04,45,266.9
2020-03-11 00:00:00,3,LARES1,Térmica,EDPGP,4.05,48,314.9
2020-03-11 00:00:00,3,LARES2,Térmica,EDPGP,4.06,48,362.9
2020-03-11 00:00:00,3,RIBATE1,Térmica,EDPGP,4.07,30,392.9
2020-03-11 00:00:00,4,PEGO4,Térmica,EGEN,0,48,48
2020-03-11 00:00:00,4,RIBATE1,Térmica,EDPGP,0.8,30,78
2020-03-11 00:00:00,4,LARES2,Térmica,EDPGP,0.81,45,123
2020-03-11 00:00:00,4,LARES1,Térmica,EDPGP,0.82,42.1,165.1
2020-03-11 00:00:00,4,PEGO4,Térmica,EGEN,1.82,24,189.1
2020-03-11 00:00:00,4,PEGO4,Térmica,EGEN,3.85,24,213.1
2020-03-11 00:00:00,4,LARES2,Térmica,EDPGP,4.04,45,258.1
2020-03-11 00:00:00,4,LARES1,Térmica,EDPGP,4.05,48,306.1
2020-03-11 00:00:00,4,LARES2,Térmica,EDPGP,4.06,48,354.1
2020-03-11 00:00:00,4,RIBATE1,Térmica,EDPGP,4.13,30,384.1
2020-03-11 00:00:00,5,PEGO4,Térmica,EGEN,0,48,48
2020-03-11 00:00:00,5,RIBATE1,Térmica,EDPGP,0.8,30,78
2020-03-11 00:00:00,5,LARES2,Térmica,EDPGP,0.82,45,123
2020-03-11 00:00:00,5,LARES1,Térmica,EDPGP,0.83,37.5,160.5
2020-03-11 00:00:00,5,PEGO4,Térmica,EGEN,1.82,24,184.5
2020-03-11 00:00:00,5,PEGO4,Térmica,EGEN,3.85,24,208.5
2020-03-11 00:00:00,5,LARES2,Térmica,EDPGP,4.04,45,253.5
2020-03-11 00:00:00,5,LARES1,Térmica,EDPGP,4.05,48,301.5
2020-03-11 00:00:00,5,LARES2,Térmica,EDPGP,4.06,48,349.5
